Date,Shift_Name,Staff_ID,Shift_Start,Shift_End
2023-04-17,Evening,77d21e02,2023-04-17 16:00,2023-04-18 00:00
2023-04-17,Evening,3da9c2a9,2023-04-17 16:00,2023-04-18 00:00
2023-04-17,Evening,4b22d308,2023-04-17 16:00,2023-04-18 00:00
2023-04-17,Night,1d53434b,2023-04-17 00:00,2023-04-17 08:00
2023-04-17,Night,d9f195d0,2023-04-17 00:00,2023-04-17 08:00
2023-04-17,Night,5f987c71,2023-04-17 00:00,2023-04-17 08:00
2023-04-17,Night,f4188f3f,2023-04-17 00:00,2023-04-17 08:00
2023-04-17,Night,a8b317fa,2023-04-17 00:00,2023-04-17 08:00
2023-04-18,Morning,88bd6407,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,1ca35cfb,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,2369b584,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,a748dbcf,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,bb026576,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,fa5d3100,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,93829b43,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,6c307511,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,ab9099a4,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,7a0ecfea,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,d261a7ab,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,9132b63e,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,6142ea7d,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,1d53434b,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Morning,c1590f53,2023-04-18 08:00,2023-04-18 16:00
2023-04-18,Evening,9a1de644,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,474a493b,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,a6f2f7b8,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,f8cda88b,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,a9488d99,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,d777a477,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,77d21e02,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Evening,4b22d308,2023-04-18 16:00,2023-04-19 00:00
2023-04-18,Night,8b9d2434,2023-04-18 00:00,2023-04-18 08:00
2023-04-18,Night,2a45c2ab,2023-04-18 00:00,2023-04-18 08:00
2023-04-18,Night,28f49481,2023-04-18 00:00,2023-04-18 08:00
2023-04-18,Night,05628059,2023-04-18 00:00,2023-04-18 08:00
2023-04-19,Morning,63f2ae24,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,3da9c2a9,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,9a1de644,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,05628059,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,a6f2f7b8,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,fa5d3100,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,2a45c2ab,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,f10c718b,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,1ca35cfb,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,a748dbcf,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,8b9d2434,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,d777a477,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Morning,0f1259e0,2023-04-19 08:00,2023-04-19 16:00
2023-04-19,Evening,a0ee89ae,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,a9488d99,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,7a0ecfea,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,bb026576,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,6c307511,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,7b3a4e3e,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Evening,c1590f53,2023-04-19 16:00,2023-04-20 00:00
2023-04-19,Night,bf3c4c06,2023-04-19 00:00,2023-04-19 08:00
2023-04-19,Night,f4188f3f,2023-04-19 00:00,2023-04-19 08:00
2023-04-19,Night,2369b584,2023-04-19 00:00,2023-04-19 08:00
2023-04-20,Morning,d9f195d0,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,bf3c4c06,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,3da9c2a9,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,dfde4fbf,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,6c307511,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,fa5d3100,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,c1590f53,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,88bd6407,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,bdd640fb,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,7a0ecfea,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,5f987c71,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,a9488d99,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,310c0c00,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,4b22d308,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,614ff3d7,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Morning,d261a7ab,2023-04-20 08:00,2023-04-20 16:00
2023-04-20,Evening,a8b317fa,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,8b9d2434,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,6142ea7d,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,77d21e02,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,f8cda88b,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,a0ee89ae,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,d777a477,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,28f49481,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,ab9099a4,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,7b3a4e3e,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Evening,a748dbcf,2023-04-20 16:00,2023-04-21 00:00
2023-04-20,Night,f10c718b,2023-04-20 00:00,2023-04-20 08:00
2023-04-20,Night,759cde66,2023-04-20 00:00,2023-04-20 08:00
2023-04-20,Night,bb026576,2023-04-20 00:00,2023-04-20 08:00
2023-04-20,Night,63f2ae24,2023-04-20 00:00,2023-04-20 08:00
2023-04-20,Night,474a493b,2023-04-20 00:00,2023-04-20 08:00
2023-04-20,Night,a491f0b2,2023-04-20 00:00,2023-04-20 08:00
2023-04-21,Morning,05628059,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,5f987c71,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,a6f2f7b8,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,88bd6407,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,0f1259e0,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,dfde4fbf,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,a8b317fa,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,759cde66,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,6c307511,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,d777a477,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,9a1de644,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,fa5d3100,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,2369b584,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Morning,b02b61c4,2023-04-21 08:00,2023-04-21 16:00
2023-04-21,Evening,c1590f53,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,a9488d99,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,a0ee89ae,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,ab9099a4,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,77d21e02,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,2a45c2ab,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,0ef8c2d6,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,d9f195d0,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,93829b43,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Evening,63f2ae24,2023-04-21 16:00,2023-04-22 00:00
2023-04-21,Night,bdd640fb,2023-04-21 00:00,2023-04-21 08:00
2023-04-21,Night,28f49481,2023-04-21 00:00,2023-04-21 08:00
2023-04-21,Night,d261a7ab,2023-04-21 00:00,2023-04-21 08:00
2023-04-21,Night,a748dbcf,2023-04-21 00:00,2023-04-21 08:00
2023-04-21,Night,f4188f3f,2023-04-21 00:00,2023-04-21 08:00
2023-04-22,Morning,6142ea7d,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,8b9d2434,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,bb026576,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,f10c718b,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,7a0ecfea,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,614ff3d7,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,2a45c2ab,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,d261a7ab,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,93829b43,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,1ca35cfb,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Morning,0f1259e0,2023-04-22 08:00,2023-04-22 16:00
2023-04-22,Evening,72ff5d2a,2023-04-22 16:00,2023-04-23 00:00
2023-04-22,Evening,fa5d3100,2023-04-22 16:00,2023-04-23 00:00
2023-04-22,Evening,3da9c2a9,2023-04-22 16:00,2023-04-23 00:00
2023-04-22,Evening,9a1de644,2023-04-22 16:00,2023-04-23 00:00
2023-04-22,Evening,310c0c00,2023-04-22 16:00,2023-04-23 00:00
2023-04-22,Night,f8cda88b,2023-04-22 00:00,2023-04-22 08:00
2023-04-22,Night,77d21e02,2023-04-22 00:00,2023-04-22 08:00
2023-04-22,Night,1d53434b,2023-04-22 00:00,2023-04-22 08:00
2023-04-22,Night,d9f195d0,2023-04-22 00:00,2023-04-22 08:00
2023-04-23,Morning,759cde66,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,a491f0b2,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,4b22d308,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,fa5d3100,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,5f987c71,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,c1590f53,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,63f2ae24,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,6c307511,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Morning,614ff3d7,2023-04-23 08:00,2023-04-23 16:00
2023-04-23,Evening,93829b43,2023-04-23 16:00,2023-04-24 00:00
2023-04-23,Evening,bf3c4c06,2023-04-23 16:00,2023-04-24 00:00
2023-04-23,Evening,7b3a4e3e,2023-04-23 16:00,2023-04-24 00:00
2023-04-23,Night,7a0ecfea,2023-04-23 00:00,2023-04-23 08:00
2023-04-23,Night,474a493b,2023-04-23 00:00,2023-04-23 08:00
2023-04-23,Night,f8cda88b,2023-04-23 00:00,2023-04-23 08:00
2023-04-23,Night,b02b61c4,2023-04-23 00:00,2023-04-23 08:00
2023-04-24,Morning,a0ee89ae,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,28f49481,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,bf3c4c06,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,d261a7ab,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,dfde4fbf,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,8b9d2434,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,a491f0b2,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,63f2ae24,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,9a1de644,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,0ef8c2d6,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,310c0c00,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,759cde66,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,93829b43,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,5f987c71,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Morning,bdd640fb,2023-04-24 08:00,2023-04-24 16:00
2023-04-24,Evening,d777a477,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,77d21e02,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,6c307511,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,0f1259e0,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,a8b317fa,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,2a45c2ab,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Evening,d9f195d0,2023-04-24 16:00,2023-04-25 00:00
2023-04-24,Night,474a493b,2023-04-24 00:00,2023-04-24 08:00
2023-04-24,Night,3da9c2a9,2023-04-24 00:00,2023-04-24 08:00
2023-04-24,Night,7b3a4e3e,2023-04-24 00:00,2023-04-24 08:00
2023-04-24,Night,f4188f3f,2023-04-24 00:00,2023-04-24 08:00
2023-04-24,Night,9132b63e,2023-04-24 00:00,2023-04-24 08:00
2023-04-25,Morning,9a1de644,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,c1590f53,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,0f1259e0,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,63f2ae24,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,614ff3d7,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,f4188f3f,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,2369b584,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,0ef8c2d6,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,bb026576,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,05628059,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,a0ee89ae,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,d261a7ab,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,a8b317fa,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,bf3c4c06,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,5f987c71,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Morning,d9f195d0,2023-04-25 08:00,2023-04-25 16:00
2023-04-25,Evening,28f49481,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,1d53434b,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,1ca35cfb,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,7a0ecfea,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,93829b43,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,88bd6407,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,9132b63e,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,ab9099a4,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,2a45c2ab,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Evening,a748dbcf,2023-04-25 16:00,2023-04-26 00:00
2023-04-25,Night,7b3a4e3e,2023-04-25 00:00,2023-04-25 08:00
2023-04-25,Night,bdd640fb,2023-04-25 00:00,2023-04-25 08:00
2023-04-25,Night,72ff5d2a,2023-04-25 00:00,2023-04-25 08:00
2023-04-25,Night,a6f2f7b8,2023-04-25 00:00,2023-04-25 08:00
2023-04-25,Night,4b22d308,2023-04-25 00:00,2023-04-25 08:00
2023-04-26,Morning,f8cda88b,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,bf3c4c06,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,9a1de644,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,1d53434b,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,ab9099a4,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,d9f195d0,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,0ef8c2d6,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,88bd6407,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,4b22d308,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,3da9c2a9,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,310c0c00,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,a9488d99,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,d261a7ab,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,f4188f3f,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,72ff5d2a,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Morning,d777a477,2023-04-26 08:00,2023-04-26 16:00
2023-04-26,Evening,8b9d2434,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,7b3a4e3e,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,b02b61c4,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,1ca35cfb,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,a748dbcf,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,bdd640fb,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,63f2ae24,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,6142ea7d,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,a8b317fa,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,28f49481,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Evening,7a0ecfea,2023-04-26 16:00,2023-04-27 00:00
2023-04-26,Night,0f1259e0,2023-04-26 00:00,2023-04-26 08:00
2023-04-26,Night,f10c718b,2023-04-26 00:00,2023-04-26 08:00
2023-04-26,Night,a491f0b2,2023-04-26 00:00,2023-04-26 08:00
2023-04-26,Night,9132b63e,2023-04-26 00:00,2023-04-26 08:00
2023-04-26,Night,bb026576,2023-04-26 00:00,2023-04-26 08:00
2023-04-26,Night,93829b43,2023-04-26 00:00,2023-04-26 08:00
2023-04-27,Morning,5f987c71,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,0ef8c2d6,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,a748dbcf,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,f10c718b,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,93829b43,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,fa5d3100,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,4b22d308,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,d777a477,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,a6f2f7b8,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,0f1259e0,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,ab9099a4,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,3da9c2a9,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,1ca35cfb,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,bdd640fb,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,28f49481,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Morning,f4188f3f,2023-04-27 08:00,2023-04-27 16:00
2023-04-27,Evening,2369b584,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,c1590f53,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,474a493b,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,a9488d99,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,bf3c4c06,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,2a45c2ab,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,05628059,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Evening,7a0ecfea,2023-04-27 16:00,2023-04-28 00:00
2023-04-27,Night,614ff3d7,2023-04-27 00:00,2023-04-27 08:00
2023-04-27,Night,dfde4fbf,2023-04-27 00:00,2023-04-27 08:00
2023-04-27,Night,6c307511,2023-04-27 00:00,2023-04-27 08:00
2023-04-28,Morning,f10c718b,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,a6f2f7b8,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,bb026576,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,d261a7ab,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,0ef8c2d6,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,7a0ecfea,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,72ff5d2a,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,0f1259e0,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,7b3a4e3e,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,f8cda88b,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,a8b317fa,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,fa5d3100,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,a9488d99,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,2369b584,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Morning,ab9099a4,2023-04-28 08:00,2023-04-28 16:00
2023-04-28,Evening,6142ea7d,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,310c0c00,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,a748dbcf,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,b02b61c4,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,d777a477,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,6c307511,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,d9f195d0,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,05628059,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,93829b43,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,bdd640fb,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Evening,88bd6407,2023-04-28 16:00,2023-04-29 00:00
2023-04-28,Night,474a493b,2023-04-28 00:00,2023-04-28 08:00
2023-04-28,Night,1ca35cfb,2023-04-28 00:00,2023-04-28 08:00
2023-04-28,Night,3da9c2a9,2023-04-28 00:00,2023-04-28 08:00
2023-04-28,Night,bf3c4c06,2023-04-28 00:00,2023-04-28 08:00
2023-04-29,Morning,bb026576,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,fa5d3100,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,7b3a4e3e,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,a6f2f7b8,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,b02b61c4,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,9132b63e,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,0f1259e0,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,bdd640fb,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,d777a477,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,2a45c2ab,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Morning,88bd6407,2023-04-29 08:00,2023-04-29 16:00
2023-04-29,Evening,93829b43,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,1d53434b,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,72ff5d2a,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,3da9c2a9,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,c1590f53,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,05628059,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,d9f195d0,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Evening,f10c718b,2023-04-29 16:00,2023-04-30 00:00
2023-04-29,Night,5f987c71,2023-04-29 00:00,2023-04-29 08:00
2023-04-29,Night,9a1de644,2023-04-29 00:00,2023-04-29 08:00
2023-04-29,Night,7a0ecfea,2023-04-29 00:00,2023-04-29 08:00
2023-04-29,Night,f8cda88b,2023-04-29 00:00,2023-04-29 08:00
2023-04-30,Morning,1d53434b,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,7a0ecfea,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,d9f195d0,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,f10c718b,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,310c0c00,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,a6f2f7b8,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,614ff3d7,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,fa5d3100,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,28f49481,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Morning,77d21e02,2023-04-30 08:00,2023-04-30 16:00
2023-04-30,Evening,0f1259e0,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,2a45c2ab,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,9a1de644,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,d777a477,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,6142ea7d,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,c1590f53,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,0ef8c2d6,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,3da9c2a9,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Evening,bf3c4c06,2023-04-30 16:00,2023-05-01 00:00
2023-04-30,Night,a748dbcf,2023-04-30 00:00,2023-04-30 08:00
2023-04-30,Night,b02b61c4,2023-04-30 00:00,2023-04-30 08:00
2023-04-30,Night,a491f0b2,2023-04-30 00:00,2023-04-30 08:00
2023-04-30,Night,2369b584,2023-04-30 00:00,2023-04-30 08:00
2023-04-30,Night,7b3a4e3e,2023-04-30 00:00,2023-04-30 08:00
2023-05-01,Morning,a491f0b2,2023-05-01 08:00,2023-05-01 16:00
2023-05-01,Morning,a8b317fa,2023-05-01 08:00,2023-05-01 16:00
